Unique.Squirrel.ID,Hectare,Shift,Date,Hectare.Squirrel.Number,Age,Weight,Primary.Fur.Color,Highlight.Fur.Color,Combination.of.Primary.and.Highlight.Color,Color.notes,Location,Above.Ground.Sighter.Measurement,Specific.Location,Running,Chasing,Climbing,Eating,Foraging,Other.Activities,Kuks,Quaas,Moans,Tail.flags,Tail.twitches,Approaches,Indifferent,Runs.from,Other.Interactions
5C-PM-1010-03,05C,PM,10102018,3,Adult,535.6686393,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
31E-AM-1014-01,31E,AM,10142018,1,Adult,435.2809205,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
11G-PM-1013-02,11G,PM,10132018,2,Adult,613.5313645,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,Near Summerstage,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
31E-PM-1006-07,31E,PM,10062018,7,Adult,478.2648266,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
7H-PM-1006-10,07H,PM,10062018,10,Adult,605.868928,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
15E-PM-1008-09,15E,PM,10082018,9,Adult,468.6641349,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
8D-PM-1007-02,08D,PM,10072018,2,Adult,402.0399878,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
7C-AM-1012-01,07C,AM,10122018,1,Adult,343.8406418,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,TRUE,hopping around grass,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
3D-PM-1010-13,03D,PM,10102018,13,Adult,694.5382025,Gray,White,Gray+White,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
23I-PM-1019-01,23I,PM,10192018,1,Adult,665.7202079,Gray,,Gray+,,Above Ground,35,,TRUE,FALSE,FALSE,FALSE,FALSE,running (across branches),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
15I-AM-1008-03,15I,AM,10082018,3,Adult,326.8145737,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
9I-PM-1010-03,09I,PM,10102018,3,Adult,524.0145094,Gray,"Cinnamon, White","Gray+Cinnamon, White",,,,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
42H-PM-1014-02,42H,PM,10142018,2,Adult,568.0466307,Gray,White,Gray+White,,Above Ground,,Running along stone ledge,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
4C-PM-1010-09,04C,PM,10102018,9,Adult,498.8019118,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
16D-AM-1007-04,16D,AM,10072018,4,Adult,223.3721916,Gray,,Gray+,,Above Ground,8,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,
5C-AM-1006-06,05C,AM,10062018,6,Adult,562.6431378,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
7I-PM-1013-01,07I,PM,10132018,1,Juvenile,483.77301,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,Bench,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
15F-AM-1007-06,15F,AM,10072018,6,Adult,406.1663497,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,pair with #5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
34C-PM-1012-01,34C,PM,10122018,1,Adult,198.5430583,Black,,Black+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,digging,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
39F-AM-1014-02,39F,AM,10142018,2,Adult,589.8052322,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,2,rocks,TRUE,FALSE,TRUE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
4B-AM-1010-06,04B,AM,10102018,6,Adult,630.901524,Gray,,Gray+,,Above Ground,12,,TRUE,FALSE,FALSE,FALSE,FALSE,running from squirrel #5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
31D-AM-1014-04,31D,AM,10142018,4,Juvenile,358.1951512,Gray,,Gray+,,Ground Plane,FALSE,Open ground,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,
6D-PM-1020-06,06D,PM,10202018,6,Adult,525.8506423,Gray,White,Gray+White,,Ground Plane,FALSE,by carousel,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
14E-PM-1017-02,14E,PM,10172018,2,Adult,508.5160813,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,staring,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
4C-PM-1010-13,04C,PM,10102018,13,Adult,719.9011959,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
39B-PM-1014-05,39B,PM,10142018,5,Adult,506.2835125,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,"pretended to bury a nut,stuck a leaf on top to make the spot less conspicuous.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
8A-AM-1013-05,08A,AM,10132018,5,Adult,673.2229001,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,20,,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
38F-AM-1018-01,38F,AM,10182018,1,Adult,520.5661235,Cinnamon,"Gray, White","Cinnamon+Gray, White",,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
7F-AM-1008-13,07F,AM,10082018,13,Adult,761.4251086,Gray,,Gray+,,Above Ground,4,to tree,TRUE,FALSE,FALSE,TRUE,TRUE,ran up tree 4 feet and ate leaves,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
13E-AM-1017-07,13E,AM,10172018,7,Adult,567.3820838,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
35I-PM-1006-01,35I,PM,10062018,1,Adult,308.4124634,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
29C-AM-1007-05,29C,AM,10072018,5,Adult,381.4908537,Black,Gray,Black+Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
34A-AM-1012-01,34A,AM,10122018,1,Adult,1019.976556,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,10,chasing from tree to ground,TRUE,TRUE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
33E-AM-1014-11,33E,AM,10142018,11,Juvenile,733.2705902,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Above Ground,15,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
37G-AM-1014-04,37G,AM,10142018,4,Adult,418.4943942,Gray,,Gray+,,Above Ground,5,,FALSE,TRUE,FALSE,FALSE,FALSE,playing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
20E-AM-1014-01,20E,AM,10142018,1,Adult,686.0271806,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
15B-PM-1017-04,15B,PM,10172018,4,Adult,489.4253902,Gray,,Gray+,,Ground Plane,FALSE,on hill,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
38C-AM-1019-08,38C,AM,10192018,8,Juvenile,603.0861163,Gray,White,Gray+White,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
21B-PM-1017-05,21B,PM,10172018,5,Juvenile,637.0697193,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
41D-PM-1014-05,41D,PM,10142018,5,Adult,412.8007352,Gray,White,Gray+White,,Above Ground,12,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
16A-PM-1019-03,16A,PM,10192018,3,,277.9097839,Gray,,Gray+,,Above Ground,15,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
8I-PM-1013-06,08I,PM,10132018,6,Adult,397.3736679,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
10F-PM-1019-08,10F,PM,10192018,8,Adult,204.589153,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,"Under ""Grape Arbor"" structure behind Bandshell",TRUE,FALSE,FALSE,FALSE,TRUE,digging,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
32C-AM-1014-02,32C,AM,10142018,2,Adult,583.7324861,Gray,,Gray+,,Above Ground,3,,FALSE,TRUE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
38A-PM-1013-04,38A,PM,10132018,4,Adult,611.7703988,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
14E-AM-1008-11,14E,AM,10082018,11,Adult,609.4949148,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,burying,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,curious
7C-AM-1012-03,07C,AM,10122018,3,Adult,611.0036844,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,foraging (loving the acorns!),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
5D-AM-1020-04,05D,AM,10202018,4,Adult,374.6138331,Gray,"Black, White","Gray+Black, White",White selected as Primary. Black selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
38F-PM-1013-03,38F,PM,10132018,3,Juvenile,545.5211014,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
35A-PM-1013-07,35A,PM,10132018,7,Adult,526.8024299,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
36I-PM-1007-02,36I,PM,10072018,2,Adult,453.6353652,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,TRUE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,chased birds (blue jay)
3F-AM-1006-11,03F,AM,10062018,11,Juvenile,616.0966249,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
35A-PM-1013-11,35A,PM,10132018,11,Juvenile,221.089269,Cinnamon,,Cinnamon+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,
8B-PM-1012-01,08B,PM,10122018,1,Adult,387.8567899,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
3D-PM-1010-06,03D,PM,10102018,6,Adult,737.8520954,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
3E-PM-1008-02,03E,PM,10082018,2,Adult,684.1615716,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
9H-PM-1018-06,09H,PM,10182018,6,Adult,382.9982142,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2H-PM-1006-02,02H,PM,10062018,2,Adult,675.3774044,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
36F-AM-1017-01,36F,AM,10172018,1,Adult,532.7494479,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,runs from (dog)
4A-AM-1007-03,04A,AM,10072018,3,Adult,651.7883936,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
3H-AM-1008-01,03H,AM,10082018,1,Adult,460.5580013,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,8,,FALSE,FALSE,FALSE,FALSE,FALSE,teasing barking dog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,indifferent by not caring about dog
19C-PM-1018-02,19C,PM,10182018,2,Adult,411.0056237,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
15C-PM-1017-01,15C,PM,10172018,1,Adult,470.3910357,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
17A-PM-1013-02,17A,PM,10132018,2,Adult,374.6653694,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,20,on a little pedestal-shaped part of a tree,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,
2A-PM-1019-06,02A,PM,10192018,6,Adult,295.4921667,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
38A-AM-1019-05,38A,AM,10192018,5,Adult,635.9028993,Gray,"Cinnamon, White","Gray+Cinnamon, White","Cinnamon head, White belly",Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,standing on back legs,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,
1E-PM-1007-03,01E,PM,10072018,3,Adult,691.2966573,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
38F-AM-1018-03,38F,AM,10182018,3,Adult,743.5653072,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
1B-PM-1019-02,01B,PM,10192018,2,Adult,393.1072238,Gray,White,Gray+White,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
19A-PM-1013-02,19A,PM,10132018,2,Adult,614.2575583,Gray,White,Gray+White,"Looks very brown, not like English red squirrels",Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
31H-PM-1008-04,31H,PM,10082018,4,Adult,588.5814402,Gray,,Gray+,,Above Ground,,Also way up,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
39D-PM-1012-01,39D,PM,10122018,1,Adult,492.7451524,Gray,White,Gray+White,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
2A-AM-1010-09,02A,AM,10102018,9,Adult,582.0190912,Gray,White,Gray+White,,Above Ground,,climbing in bush,FALSE,FALSE,TRUE,FALSE,FALSE,hopping & flipping around. this one was very energetic & jumping aorund,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,climbed a foot up a tree and watched me
37E-AM-1013-05,37E,AM,10132018,5,?,707.820394,,,+,,Above Ground,10,"unsure, just heard kuks",FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
8H-AM-1017-03,08H,AM,10172018,3,Adult,664.3896533,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,2,fence,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
31B-PM-1007-03,31B,PM,10072018,3,Juvenile,636.6618684,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
42I-PM-1014-01,42I,PM,10142018,1,Adult,639.6597773,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,
15D-PM-1017-06,15D,PM,10172018,6,Adult,613.6726556,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,walking,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,stopped and watched me before slowly moving on
13A-AM-1017-02,13A,AM,10172018,2,Adult,784.1715697,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
5F-AM-1007-02,05F,AM,10072018,2,Adult,537.2693448,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,,tree,TRUE,TRUE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
35C-PM-1013-01,35C,PM,10132018,1,,388.5538613,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,20,,FALSE,FALSE,TRUE,FALSE,TRUE,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,
2C-AM-1010-05,02C,AM,10102018,5,Adult,622.1486471,Gray,White,Gray+White,,Ground Plane,FALSE,right at the base of the same tree as #3,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
26I-PM-1010-06,26I,PM,10102018,6,Adult,600.2445025,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,35,tree,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,
19C-PM-1018-05,19C,PM,10182018,5,Adult,688.2931371,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
20F-PM-1007-10,20F,PM,10072018,10,Adult,550.9441721,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
4F-PM-1013-02,04F,PM,10132018,2,Adult,581.7526494,Gray,"Black, Cinnamon","Gray+Black, Cinnamon",,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,
5E-AM-1008-01,05E,AM,10082018,1,Adult,450.5574907,Gray,White,Gray+White,,Above Ground,2,on a checker table,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
11B-PM-1014-07,11B,PM,10142018,7,,762.8788169,Gray,,Gray+,,Above Ground,10,,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
36I-PM-1007-09,36I,PM,10072018,9,Juvenile,486.9272182,Gray,,Gray+,,Above Ground,5,,TRUE,TRUE,FALSE,FALSE,FALSE,burying nut,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
1E-AM-1006-01,01E,AM,10062018,1,Adult,293.1329141,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
38C-PM-1014-08,38C,PM,10142018,8,Adult,537.1586642,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
34A-PM-1013-01,34A,PM,10132018,1,Adult,618.1835298,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,took a chestnut,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
16E-PM-1018-04,16E,PM,10182018,4,Adult,527.584967,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
17D-AM-1008-07,17D,AM,10082018,7,Adult,770.3585846,Gray,White,Gray+White,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
35C-PM-1013-08,35C,PM,10132018,8,,446.1035169,,,+,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,did not *see*
14D-PM-1019-16,14D,PM,10192018,16,Adult,628.3376841,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
35A-PM-1013-03,35A,PM,10132018,3,Adult,465.9592693,Gray,White,Gray+White,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
32B-PM-1010-02,32B,PM,10102018,2,Adult,773.8430806,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
36I-PM-1007-03,36I,PM,10072018,3,Adult,613.9766377,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
14B-AM-1007-03,14B,AM,10072018,3,Adult,546.234428,Gray,,Gray+,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
42C-PM-1013-06,42C,PM,10132018,6,Adult,566.3493987,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,Between park and main drag,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
40E-PM-1017-01,40E,PM,10172018,1,Adult,693.6264844,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
15E-PM-1008-04,15E,PM,10082018,4,Adult,470.3105212,Gray,,Gray+,,Above Ground,10,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
